"id","name","party","state","vote.100000190","vote.100000191","vote.100000198","vote.100000199","vote.100000200","vote.100000201","vote.100000202","vote.100000203","vote.100000204","vote.100000205","vote.100000206","vote.100000207","vote.100000208","vote.100000209","vote.100000210","vote.100000211","vote.100000212","vote.100000213","vote.100000214","vote.100000215","vote.100000216","vote.100000217","vote.100000218","vote.100000219","vote.100000220","vote.100000221","vote.100000222","vote.100000223","vote.100000224","vote.100000225","vote.100000226","vote.100000227","vote.100000228","vote.100000229","vote.100000230","vote.100000231","vote.100000232","vote.100000233","vote.100000234","vote.100000235","vote.100000236","vote.100000237","vote.100000238","vote.100000239","vote.100000240","vote.100000241","vote.100000242","vote.100000243","vote.100000244","vote.100000245","vote.100000246","vote.100000247","vote.100000248","vote.100000249","vote.100000250","vote.100000251","vote.100000252","vote.100000253","vote.100000254","vote.100000255","vote.100000256","vote.100000257","vote.100000258","vote.100000259","vote.100000260","vote.100000261","vote.100000262","vote.100000263","vote.100000264","vote.100000265","vote.100000266","vote.100000267","vote.100000268","vote.100000269","vote.100000270","vote.100000271","vote.100000272","vote.100000707","vote.100000753","vote.100000754","vote.100000755","vote.100000756","vote.100000757","vote.100000758","vote.100000759","vote.100000760","vote.100000761","vote.141","vote.161","vote.181","vote.184","vote.203","vote.205","vote.225","vote.285","vote.385","vote.405","vote.425","vote.446","vote.465","vote.546","vote.586"
456,"MAX ROSENMANN","PSDB","PR",NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,1,2,2,2,NA,NA,2,2,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,2,1,1,2,1,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,2,2,1,NA,1,2,2,1,1,2,2,2,1,2,NA,NA,NA,2,2,2,1,2,1,1,4,2,4,4,4,4,4,4,4,1,4
539,"MELQUIADES NETO","PFL","TO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,1,2,1,4,2,1,4,4,4,1,NA
504,"MENDES RIBEIRO FILHO","PMDB","RS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,1,2,2,1,2,NA,1,1,NA,1,1,1,1,2,1,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152,"MENDONCA FILHO","PFL","PE",2,2,2,2,NA,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,NA,NA,NA,2,2,NA,2,2,1,2,2,1,2,NA,1,1,1,1,1,1,NA,NA,1,1,NA,1,1,1,NA,NA,1,1,1,NA,NA,NA,1,NA,NA,NA,2,1,1,2,2,NA,NA,2,2,1,1,1,2,2,2,1,2,NA,2,1,2,NA,2,1,2,2,2,1,2,1,4,4,4,4,4,2,1,4,4,4,4,4
624,"MESSIAS GOIS","PFL","SE",2,2,NA,NA,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,1,2,2,1,2,NA,1,1,1,1,1,1,1,2,1,1,2,1,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,2,1,1,2,2,1,1,1,2,2,NA,NA,2,NA,2,1,2,NA,2,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
380,"MICHEL TEMER","PMDB","SP",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,NA,3,3,3,3,3,3,NA,3,NA,3,3,3,3,3,3,3,3,3,3,3,3,3,NA,NA,NA,NA,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,NA,3,3,3,3,3,3,3,3,3,3,3,3,NA,3,3,3,3,3,3,3,NA,NA,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
505,"MIGUEL ROSSETTO","PT","RS",2,1,1,NA,1,1,1,1,1,2,1,1,1,1,NA,NA,NA,NA,1,1,2,1,1,1,1,NA,NA,1,2,2,1,2,NA,2,2,2,1,2,NA,2,2,1,2,2,1,2,2,2,NA,2,NA,2,2,2,NA,NA,NA,NA,2,1,NA,2,NA,2,2,2,2,1,1,2,2,2,1,1,1,2,1,NA,1,2,2,1,1,2,1,1,1,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4
480,"MILTON MENDES","PT","SC",2,1,1,NA,1,1,1,1,1,NA,NA,1,1,1,NA,1,2,1,1,1,2,1,1,1,1,NA,1,1,2,2,1,2,1,NA,2,2,1,2,NA,2,2,1,2,2,1,2,2,2,2,NA,NA,2,2,NA,NA,1,2,NA,NA,1,NA,2,1,2,2,2,2,1,1,2,2,2,1,1,1,2,1,NA,1,2,2,NA,1,2,1,1,1,2,2,2,1,2,1,4,1,1,1,1,1,2,2,4
316,"MILTON TEMER","PT","RJ",2,1,1,NA,1,1,1,1,1,2,1,1,1,1,NA,1,2,1,1,1,2,1,1,1,1,NA,1,NA,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,2,1,2,2,2,2,NA,2,2,2,2,NA,1,2,1,2,1,NA,2,1,2,2,2,2,1,1,2,2,2,1,1,1,2,1,NA,1,2,2,1,1,2,1,1,1,2,2,2,1,2,1,2,1,1,1,1,1,2,2,1
317,"MIRO TEIXEIRA","PDT","RJ",1,1,1,NA,1,1,1,1,1,NA,1,1,1,1,NA,1,2,1,1,1,2,1,1,1,1,2,1,1,2,2,1,2,1,2,2,2,2,2,NA,2,2,NA,2,2,1,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,2,1,NA,1,1,2,2,2,2,1,1,2,2,2,1,1,1,2,1,NA,1,2,2,1,1,2,1,1,1,2,2,2,1,2,1,2,1,1,1,1,1,2,2,4
611,"MOACIR MICHELETTO","PMDB","PR",NA,NA,NA,NA,2,2,2,2,2,NA,1,2,2,2,2,NA,NA,NA,2,2,1,2,2,2,2,1,2,2,1,2,2,1,2,NA,1,1,1,1,1,NA,1,2,1,1,2,1,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,2,2,1,1,1,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,1,2,1,1,1,2,4,1,2,1,1,2,1,1,4
171,"MOACYR ANDRADE","PPB","AL",NA,NA,3,2,NA,2,1,1,1,3,1,1,1,1,NA,1,2,1,NA,NA,3,1,1,1,1,2,1,1,2,3,1,2,NA,2,2,2,2,2,3,3,1,NA,1,2,NA,2,2,2,NA,NA,NA,2,2,NA,NA,NA,2,NA,NA,NA,2,1,1,2,3,NA,1,1,2,1,2,2,1,1,1,2,NA,2,1,2,2,1,3,2,1,1,1,2,2,2,4,1,1,4,1,4,4,4,4,4,4,4
578,"MOISES BENNESBY","PSDB","RO",NA,NA,NA,NA,1,2,1,2,3,1,1,3,2,2,2,3,1,2,2,2,1,2,2,2,1,1,2,3,1,3,2,1,2,NA,1,1,1,1,1,NA,1,2,1,1,2,1,1,1,NA,NA,1,1,1,NA,NA,2,1,NA,NA,1,2,1,1,3,3,1,1,2,2,1,1,1,3,3,1,3,3,2,2,1,2,NA,NA,NA,NA,NA,NA,4,4,4,1,1,2,4,1,2,3,1,2,1,3,4
6,"MOISES LIPNIK","PL","RR",NA,NA,NA,NA,2,2,2,2,2,NA,2,2,2,NA,2,NA,1,2,2,NA,1,2,1,1,NA,NA,NA,NA,1,2,2,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,1,NA,1,1,NA,NA,NA,1,2,NA,2,1,2,NA,NA,NA,NA,NA,NA,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
318,"MOREIRA FRANCO","PMDB","RJ",2,2,2,2,2,2,2,2,2,1,1,2,2,NA,2,2,1,2,2,2,1,2,2,2,2,1,2,2,1,2,2,1,2,NA,1,1,1,1,NA,NA,NA,NA,1,1,2,1,1,1,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,1,NA,NA,1,2,2,NA,NA,2,2,NA,1,1,NA,1,1,1,2,2,2,1,2,2,2,1,2,2,2,1,2,1,1,4,2,1,1,2,1,1,2,1,4,4
561,"MURILO DOMINGOS","PTB","MT",2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,2,NA,2,1,2,2,1,2,NA,1,2,NA,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,2,1,1,1,NA,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,2,NA,1,2,2,NA,1,2,2,1,NA,1,2,1,2,1,2,NA,2,1,2,2,2,1,2,2,2,1,2,1,1,4,2,4,1,2,1,1,2,1,1,4
14,"MURILO PINHEIRO","PFL","AP",2,2,NA,NA,2,2,2,2,2,1,1,3,2,2,3,1,3,3,3,3,1,3,3,3,3,1,2,2,1,2,2,2,2,NA,3,3,2,2,1,1,1,2,1,1,2,1,1,1,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,2,1,1,2,2,1,1,2,2,1,1,1,2,2,2,1,2,2,2,1,2,NA,NA,NA,NA,NA,NA,1,2,2,1,1,2,1,1,2,1,1,2,1,1,5
117,"MUSSA DEMES","PFL","PI",2,2,2,2,2,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,2,1,2,NA,1,1,1,1,1,1,1,2,1,1,2,1,1,1,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,1,1,2,2,1,1,2,2,1,1,1,2,2,NA,1,2,2,2,1,2,2,2,1,2,2,2,1,2,1,1,1,4,4,1,2,4,4,4,4,4,4
545,"NAIR XAVIER LOBO","PMDB","GO",2,2,2,2,2,2,NA,NA,2,NA,1,NA,2,2,2,2,NA,2,2,2,1,2,2,2,2,1,2,2,1,NA,2,1,2,NA,1,1,1,1,1,1,1,2,NA,1,2,1,1,NA,NA,NA,1,1,1,NA,NA,NA,NA,3,NA,NA,NA,1,1,NA,2,1,1,NA,NA,1,1,1,NA,NA,NA,1,NA,NA,2,1,2,2,NA,1,NA,NA,2,1,2,1,1,1,4,4,4,4,4,4,2,1,4,4
537,"NAN SOUZA","PFL","MA",NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,1,NA,2,1,2,2,2,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
556,"NARCIO RODRIGUES","PSDB","MG",2,2,2,2,2,2,NA,NA,NA,1,1,2,2,2,NA,2,1,2,2,2,NA,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,1,NA,2,2,1,NA,NA,NA,1,1,1,2,NA,2,1,2,2,2,1,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
457,"NEDSON MICHELETI","PT","PR",2,1,1,NA,1,1,1,1,1,2,1,1,1,1,NA,1,2,1,1,1,2,1,1,1,1,NA,1,1,2,2,1,2,NA,2,2,2,2,2,1,2,2,1,2,2,1,2,2,2,NA,NA,NA,2,2,2,NA,NA,NA,NA,NA,1,NA,2,1,2,2,2,2,1,1,2,NA,2,NA,NA,1,2,1,NA,1,2,2,1,1,2,1,1,1,2,2,2,1,2,1,2,1,1,1,1,1,2,2,4
592,"NEIF JABUR","PMDB","MG",NA,NA,NA,NA,2,2,2,2,2,1,2,2,2,2,2,2,1,2,1,2,1,2,2,2,2,1,2,2,1,NA,2,1,2,NA,1,1,NA,1,NA,NA,NA,2,NA,NA,2,1,1,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,2,1,1,NA,NA,NA,NA,NA,2,2,NA,NA,2,NA,2,1,3,NA,NA,NA,NA,NA,NA,1,2,1,1,1,2,3,4,4,4,4,4,4,5,4
598,"NEIVA MOREIRA","PDT","MA",1,1,1,NA,NA,1,1,1,1,NA,1,1,1,1,NA,1,2,1,NA,NA,2,1,1,1,1,2,1,1,2,2,1,2,1,2,2,2,2,2,NA,NA,NA,NA,2,2,1,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,2,2,2,1,1,1,2,1,NA,NA,2,2,NA,NA,2,1,1,1,2,2,2,1,2,1,2,1,4,1,1,1,2,4,4
617,"NELSON HARTER","PMDB","RS",2,2,2,2,2,NA,2,2,2,1,2,NA,NA,NA,NA,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,1,1,2,NA,1,1,1,2,NA,1,1,NA,NA,2,1,2,2,2,1,1,2,2,1,2,1,1,1,2,1,4,4,4,1,2,1,1,4
506,"NELSON MARCHEZAN","PSDB","RS",2,2,2,NA,2,2,2,2,2,1,1,2,2,2,2,2,1,2,2,2,1,NA,2,2,2,1,2,2,1,2,2,1,2,NA,1,1,1,1,1,1,1,2,1,1,2,1,1,1,NA,NA,NA,2,1,NA,2,NA,1,NA,NA,1,2,1,1,2,2,1,1,2,2,1,1,1,2,1,1,1,2,2,2,1,2,2,2,1,2,2,2,1,2,1,1,1,2,1,1,2,1,1,2,1,1,4
381,"NELSON MARQUEZELLI","PTB","SP",2,2,2,2,2,2,2,2,2,1,2,2,2,2,NA,2,1,2,2,2,1,2,2,2,2,NA,NA,NA,1,2,2,1,2,NA,1,1,1,1,1,1,NA,NA,1,1,3,1,1,1,1,NA,3,1,1,NA,NA,1,1,NA,NA,NA,NA,1,1,2,2,1,1,2,2,1,1,NA,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,1,2,1,1,1,2,1,1,2,1,1,2,1,4,4
458,"NELSON MEURER","PPB","PR",2,NA,1,2,2,2,2,2,2,1,2,2,2,2,NA,2,1,2,2,2,1,2,2,2,2,1,2,2,1,2,2,1,2,NA,1,1,1,1,1,1,1,NA,NA,NA,2,1,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,2,1,1,2,2,1,1,1,2,2,2,1,2,2,2,1,2,2,2,NA,2,2,NA,1,2,1,1,1,2,1,1,2,1,1,4,4,1,5
100,"NELSON OTOCH","PSDB","CE",2,3,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,2,2,1,2,2,2,NA,1,2,2,1,2,2,1,2,NA,1,1,1,1,NA,NA,NA,NA,1,1,NA,1,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,2,NA,NA,2,2,NA,NA,2,2,1,1,1,2,1,1,1,2,2,2,1,2,2,2,1,2,2,2,1,2,1,4,4,4,4,1,2,1,1,2,1,4,4
507,"NELSON PROENCA","PMDB","RS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,1,NA,NA,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,1,2,1,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
437,"NELSON TRAD","PTB","MS",2,2,2,2,2,2,2,2,2,1,2,1,1,1,2,2,1,2,2,2,1,2,1,2,2,1,2,2,1,2,2,1,2,NA,1,1,2,1,NA,NA,NA,NA,1,1,2,1,1,1,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,1,NA,1,1,2,2,1,1,2,2,1,1,1,2,2,2,1,2,2,2,1,2,2,NA,1,2,1,2,1,2,1,1,1,4,4,1,2,1,1,4,1,4,4
211,"NESTOR DUARTE","PSDB","BA",2,2,NA,NA,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,2,1,2,2,2,1,2,2,2,2,3,2,2,1,2,2,1,2,NA,1,1,1,1,1,1,1,2,1,1,2,1,1,1,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,1,2,1,1,2,2,1,1,2,2,1,1,1,2,1,1,1,2,2,2,1,2,2,2,1,NA,2,2,1,2,1,1,1,2,1,1,2,1,1,2,1,1,4
481,"NEUTO DE CONTO","PMDB","SC",2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,2,1,2,2,NA,1,1,1,1,1,1,1,1,1,1,2,1,1,1,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,1,2,1,1,2,2,1,1,2,2,1,1,1,2,2,1,NA,2,2,2,1,2,2,2,1,NA,NA,NA,1,2,1,1,1,2,1,1,2,1,1,2,1,1,5
126,"NEY LOPES","PFL","RN",2,2,NA,NA,2,2,2,NA,2,1,2,2,NA,NA,NA,NA,NA,2,2,2,1,2,1,2,2,1,2,2,1,2,2,1,2,NA,1,1,2,1,NA,NA,1,NA,1,NA,NA,1,1,1,NA,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,1,1,2,2,1,1,NA,2,1,1,1,2,2,2,1,2,NA,2,1,2,2,3,1,2,NA,2,1,2,1,1,1,2,4,1,2,1,1,2,4,1,5
28,"NICIAS RIBEIRO","PSDB","PA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,1,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,2,2,NA,1,NA,2,1,1,1,NA,2,NA,1,NA,NA,2,1,2,NA,NA,NA,NA,NA,2,1,2,1,2,1,4,4,4,4,4,4,4,4,1,4
254,"NILMARIO MIRANDA","PT","MG",2,1,NA,NA,1,1,1,1,1,2,1,NA,1,1,NA,NA,NA,NA,NA,NA,2,1,1,1,1,NA,1,1,2,2,1,2,1,2,2,2,NA,2,NA,2,2,NA,2,NA,NA,2,2,2,NA,NA,2,NA,NA,NA,NA,1,2,1,NA,NA,NA,2,1,2,2,2,2,1,1,2,2,2,1,1,NA,NA,1,NA,1,2,2,1,1,NA,NA,NA,NA,2,2,2,1,2,4,2,1,1,1,1,1,2,2,4
153,"NILSON GIBSON","PSB","PE",2,1,1,NA,1,1,1,1,1,2,1,1,1,1,NA,1,2,1,1,1,2,1,1,1,1,2,1,1,2,2,1,2,1,2,2,2,2,2,NA,NA,2,1,2,2,1,2,2,2,2,2,2,2,2,2,NA,1,2,1,2,1,NA,2,1,2,2,2,2,1,1,2,2,2,1,1,1,NA,1,NA,1,2,1,1,1,2,1,1,1,2,2,2,1,1,2,1,1,1,1,1,1,2,4,4
279,"NILTON BAIANO","PPB","ES",2,1,1,2,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,2,2,NA,2,2,1,2,1,1,2,2,2,2,2,2,2,1,NA,NA,2,1,2,2,2,NA,NA,NA,NA,1,2,1,1,NA,2,1,1,2,2,1,1,1,2,2,2,1,2,NA,1,2,2,1,1,1,1,1,1,2,4,4,4,1,2,1,1,2,1,1,2,1,2,4
320,"NILTON CERQUEIRA","PSDB","RJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,1,2,2,2,2,NA,1,1,1,1,1,1,1,2,1,1,2,1,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,1,2,1,4,2,1,1,4,4,1,5
321,"NOEL DE OLIVEIRA","PMDB","RJ",NA,1,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,2,NA,2,NA,2,2,2,2,2,2,2,2,1,2,2,1,2,2,NA,NA,2,3,2,2,2,NA,1,2,1,2,1,1,1,1,2,3,2,2,1,2,2,2,2,1,1,1,2,1,1,NA,2,2,1,1,2,1,1,1,2,2,2,1,1,1,2,1,1,1,1,1,2,2,1
508,"ODACIR KLEIN","PMDB","RS",2,2,2,2,2,2,2,2,2,1,1,2,2,NA,2,2,1,2,2,2,1,2,2,2,2,1,2,2,1,2,2,1,2,NA,1,1,1,1,1,1,1,2,NA,1,2,1,1,1,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,1,2,1,1,2,2,1,1,2,2,1,1,1,2,2,1,1,2,2,2,1,2,2,2,1,2,2,2,1,2,1,1,1,2,1,1,2,1,1,2,1,1,5
627,"ODAISA FERNANDES","PSDB","RO",2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
255,"ODELMO LEAO","PPB","MG",2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,NA,2,2,2,1,2,2,2,2,1,2,2,1,2,2,1,2,NA,1,1,1,1,1,1,1,2,1,1,2,1,1,1,NA,NA,3,1,1,3,2,3,1,3,3,1,2,NA,1,2,2,1,1,2,2,1,1,1,NA,2,2,1,2,2,2,1,2,2,2,1,2,2,2,1,2,1,1,1,2,1,1,2,1,1,2,1,1,5
459,"ODILIO BALBINOTTI","PSDB","PR",2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,1,2,NA,1,2,NA,1,1,1,1,1,1,1,2,1,1,2,1,1,1,NA,NA,3,1,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,NA,2,1,2,2,2,1,2,2,2,1,2,1,1,1,2,1,1,2,1,1,2,1,4,4
29,"OLAVIO ROCHA","PSDB","PA",2,2,NA,NA,2,2,2,2,2,1,1,2,2,NA,2,2,1,2,2,2,1,2,2,2,2,1,2,2,1,2,2,1,1,NA,1,1,1,1,1,1,1,2,1,1,2,1,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,2,1,1,2,2,1,1,1,2,2,3,3,2,2,2,1,2,2,2,1,2,2,2,1,2,1,1,1,4,1,1,4,4,1,2,1,1,4
423,"ORCINO GONCALVES","PMDB","GO",2,NA,2,2,2,1,2,2,2,1,2,2,2,2,2,NA,1,NA,2,2,1,2,2,2,2,1,2,2,NA,NA,2,1,NA,NA,1,1,1,1,1,1,NA,2,1,1,NA,1,1,1,NA,1,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,2,1,1,3,2,1,1,NA,2,2,1,1,2,2,2,1,2,1,2,3,2,2,2,2,4,4,4,2,4,4,4,3,1,2,4,4,2,4
557,"OSCAR ANDRADE","PFL","RO",2,2,2,NA,2,2,2,NA,2,1,NA,2,NA,NA,2,2,NA,2,2,NA,NA,2,2,NA,NA,1,2,2,1,2,2,NA,2,NA,1,1,1,1,1,NA,NA,NA,1,NA,2,1,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,1,3,2,2,1,NA,NA,2,2,NA,NA,2,2,2,1,2,2,NA,NA,NA,NA,NA,1,2,1,1,1,4,1,4,2,4,4,4,4,4,4
438,"OSCAR GOLDONI","PMDB","MS",2,1,NA,NA,2,2,2,2,1,2,1,2,1,1,1,1,2,NA,1,1,2,1,NA,NA,NA,1,2,NA,2,NA,2,1,2,NA,1,1,1,1,NA,NA,NA,NA,1,1,2,1,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,NA,1,1,2,2,NA,1,2,2,NA,NA,NA,2,2,1,1,2,2,3,2,1,2,2,NA,NA,NA,NA,1,2,1,4,4,4,4,4,4,4,4,4,4,4,4
256,"OSMANIO PEREIRA","PSDB","MG",2,2,2,NA,NA,2,NA,NA,NA,1,1,2,2,2,NA,2,1,2,2,NA,NA,2,2,2,2,1,2,2,1,2,2,1,2,NA,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,2,NA,1,NA,2,1,NA,2,2,NA,1,1,NA,2,1,1,2,2,2,1,2,2,2,NA,2,2,2,1,2,1,4,1,2,4,4,2,4,1,4,4,4,4
566,"OSMAR LEITAO","PPB","RJ",2,NA,1,NA,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,NA,2,2,2,2,1,1,2,1,2,2,1,2,2,1,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,1,1,1,1,2,2,1,1,2,2,1,1,1,2,2,2,1,2,2,1,2,2,NA,1,1,1,1,1,2,2,2,1,2,2,1,1,2,1,1,2,1,2,4
555,"OSMIR LIMA","PFL","AC",2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,1,2,2,1,2,NA,1,1,1,1,NA,NA,1,2,1,1,2,1,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,1,2,NA,2,1,2,2,2,1,2,2,2,1,2,1,1,1,2,1,4,2,1,1,2,1,1,4
