"id","name","party","state","vote.100000186","vote.100000187","vote.100000188","vote.100000189","vote.100000275","vote.100000276","vote.100000277","vote.100000278","vote.100000279","vote.100000280","vote.100000281","vote.100000282","vote.100000283","vote.100000284","vote.100000285","vote.100000286","vote.100000287","vote.100000288","vote.100000322","vote.100000323","vote.100000324","vote.100000325","vote.100000326","vote.100000327","vote.100000328","vote.100000329","vote.100000330","vote.100000331","vote.100000332","vote.100000333","vote.100000334","vote.100000335","vote.100000336","vote.100000337","vote.100000338","vote.100000339","vote.100000340","vote.100000341","vote.100000342","vote.100000343","vote.100000344","vote.100000345","vote.100000346","vote.100000347","vote.100000348","vote.100000349","vote.100000350","vote.100000351","vote.100000352","vote.100000353","vote.100000354","vote.100000355","vote.100000356","vote.100000357","vote.100000358","vote.100000359","vote.100000360","vote.100000361","vote.100000362","vote.100000363","vote.100000364","vote.100000365","vote.100000366","vote.100000367","vote.100000368","vote.100000369","vote.100000370","vote.100000371","vote.100000372","vote.100000373","vote.100000374","vote.100000375","vote.100000376","vote.100000377","vote.100000378","vote.100000379","vote.100000380","vote.100000381","vote.100000382","vote.100000383","vote.100000384","vote.100000385","vote.100000386","vote.100000387","vote.100000388","vote.100000389","vote.100000390","vote.100000391","vote.100000396","vote.100000397","vote.100000398","vote.100000399","vote.100000400","vote.100000401","vote.100000402","vote.100000403","vote.100000404","vote.100000405","vote.100000406","vote.100000407","vote.100000408","vote.100000409","vote.100000410","vote.100000411","vote.100000412","vote.100000413","vote.100000414","vote.100000415","vote.100000416","vote.100000417","vote.100000418","vote.100000419","vote.100000420","vote.100000421","vote.100000422","vote.100000423","vote.100000424","vote.100000425","vote.100000426","vote.100000427","vote.100000428","vote.100000429","vote.100000430","vote.100000431","vote.100000750","vote.100000751","vote.100000752","vote.100000765","vote.100000766"
7,"ROBERIO ARAUJO","PPB","RR",NA,2,1,2,1,1,NA,1,1,2,2,NA,NA,1,1,1,1,1,2,1,2,NA,NA,2,1,2,1,1,NA,NA,2,NA,1,1,NA,NA,1,2,2,1,2,1,1,1,2,2,1,1,1,1,1,1,2,NA,1,2,1,2,1,2,2,2,1,NA,1,1,1,NA,NA,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,2,NA,1,1,2,NA,NA,NA,NA,1,1,2,1,1,1,1,NA,1,1,NA,1,NA,1,1,1,2,1,1,2,1,2,2,NA,1,2,2,NA,1,1,2,1,1,1,NA,2
427,"ROBERTO BALESTRA","PPB","GO",NA,2,1,2,1,NA,1,1,2,2,2,2,1,1,2,1,1,1,2,1,1,2,2,2,1,NA,1,1,1,1,1,2,1,1,NA,NA,1,2,NA,NA,NA,1,1,1,2,2,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,NA,NA,NA,NA,NA,1,1,1,NA,1,1,1,2,2,2,2,NA,1,1,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,1,1,1,NA,1,1,2,2,1,3,1,2,NA,1,1,1,1,1,1,NA,1,1,1,NA,NA,NA
261,"ROBERTO BRANT","PSDB","MG",NA,NA,1,2,1,1,2,1,1,2,2,2,2,1,1,1,1,1,2,1,1,2,1,2,1,1,1,1,1,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,NA,1,1,NA,1,1,1,2,1,1,2,1,2,1,2,2,2,1,1,1,1,1,NA,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,2,NA,1,1,1,1,1,1,1,NA,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,1,1,1,1,1,1,1,2,1,1,1,NA,NA
322,"ROBERTO CAMPOS","PPB","RJ",1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,1,NA,NA,1,1,2,2,2,1,1,1,1,1,NA,NA,1,1,1,2,1,1,2,1,1,2,1,1,1,2,2,1,1,NA,1,1,1,2,1,1,2,1,2,1,2,2,2,1,NA,NA,1,1,NA,1,1,1,1,NA,NA,2,1,1,1,1,1,1,2,1,2,NA,NA,1,1,1,NA,1,NA,1,NA,1,2,1,1,3,1,1,1,1,2,2,NA,1,1,1,NA,NA,1,1,2,1,2,1,2,1,1,NA,NA,NA,NA,1,1,1,1,NA
156,"ROBERTO FONTES","PFL","PE",1,1,1,1,1,1,2,1,1,1,2,2,2,1,1,1,1,1,2,1,1,2,2,2,1,1,1,1,1,1,2,1,1,NA,2,1,1,2,NA,NA,2,1,NA,NA,2,2,1,1,NA,1,1,1,2,1,1,2,1,2,1,2,2,2,1,NA,NA,1,1,NA,1,1,1,2,2,1,2,1,1,1,1,1,1,2,2,2,2,NA,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,1,1,2,NA,NA,NA,1,1,1,1,2,1,1,1,1,2,1,1,1,2,1,1,2,1,1,1,1,1,NA,NA
402,"ROBERTO FRANCA","PSDB","MT",1,2,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,2,1,2,1,1,1,1,1,NA,NA,NA,1,2,1,1,2,2,1,2,1,2,2,1,3,1,2,NA,2,2,2,NA,1,1,2,1,NA,1,1,NA,NA,2,NA,NA,1,1,NA,1,1,1,NA,NA,NA,1,1,1,1,1,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
323,"ROBERTO JEFFERSON","PTB","RJ",1,2,1,2,1,1,NA,1,1,2,2,NA,2,NA,1,NA,NA,1,NA,1,1,2,NA,2,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,1,2,NA,1,1,NA,1,1,NA,2,1,1,1,1,2,1,2,2,2,1,1,NA,NA,1,3,1,1,1,1,2,NA,2,1,1,1,2,1,1,1,1,2,2,NA,1,1,1,NA,NA,NA,NA,NA,1,2,1,1,1,1,1,NA,NA,NA,1,NA,NA,NA,1,2,NA,NA,NA,1,2,NA,NA,NA,NA,NA,1,1,1,2,1,NA,1,NA,NA
157,"ROBERTO MAGALHAES","PFL","PE",1,2,1,2,NA,1,NA,1,3,NA,2,2,NA,1,3,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,1,2,NA,1,2,2,1,2,1,1,1,2,2,1,1,NA,1,3,1,2,1,1,2,1,2,1,2,NA,2,2,NA,NA,1,1,NA,NA,1,1,1,2,1,2,1,NA,1,1,1,1,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,1,1,NA,2,2,1,1,1,NA,1,1,1,1,NA,NA,1,1,NA,NA
137,"ROBERTO PAULINO","PMDB","PB",1,2,1,2,NA,1,2,1,1,1,2,2,1,1,1,1,1,1,NA,2,2,2,2,2,1,2,1,2,1,NA,2,2,2,2,2,2,1,NA,1,1,2,1,1,1,2,2,1,1,2,2,1,2,2,1,1,2,NA,2,1,2,2,2,1,2,1,1,1,NA,1,1,1,1,2,1,NA,1,NA,1,1,1,NA,2,1,2,2,NA,NA,NA,2,NA,NA,NA,1,1,1,2,1,1,1,1,1,1,NA,1,1,NA,1,NA,1,2,1,1,1,2,2,1,1,1,NA,2,1,1,1,2,NA,1,1,NA,NA
104,"ROBERTO PESSOA","PFL","CE",NA,2,NA,1,NA,1,NA,NA,1,2,2,2,2,1,1,NA,1,1,NA,1,1,2,2,1,1,2,1,NA,NA,1,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,1,2,2,NA,NA,NA,3,1,2,NA,NA,1,1,1,1,1,3,2,NA,2,NA,NA,NA,NA,3,1,3,2,3,2,2,NA,1,1,NA,NA,2,1,1,1,NA,NA,NA,NA,NA,2,1,1,1,NA,NA,1,NA,1,1,1,NA,NA,NA,NA,NA,1,1,NA,1,1,2,1,1,1,NA,NA,2,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,"ROBERTO ROCHA","PSDB","MA",NA,NA,NA,2,NA,1,NA,NA,1,2,2,2,NA,NA,1,1,NA,1,NA,1,1,2,2,2,1,1,1,1,NA,NA,2,1,1,1,2,1,NA,NA,NA,1,1,1,1,1,2,NA,1,1,NA,1,1,1,NA,NA,1,2,NA,2,1,1,NA,2,NA,NA,NA,1,1,NA,1,1,1,NA,NA,NA,1,1,NA,1,1,1,1,2,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,2,NA,2,NA,NA,NA,NA,1,NA,NA,NA,2,NA,NA,NA,NA,NA
214,"ROBERTO SANTOS","PSDB","BA",1,1,1,1,NA,1,2,1,1,2,2,2,2,1,1,1,1,1,2,1,1,2,2,2,1,1,NA,NA,NA,NA,2,1,1,1,2,1,1,2,1,1,1,1,NA,NA,NA,NA,1,1,NA,1,1,1,2,1,1,2,1,2,1,1,2,2,1,2,1,1,1,NA,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,3,NA,1,1,1,1,1,1,1,NA,1,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,1,NA,NA
281,"ROBERTO VALADAO","PMDB","ES",1,2,1,1,1,1,2,1,1,2,2,2,2,1,1,2,1,1,2,1,1,2,2,2,1,1,1,1,1,1,2,2,1,1,2,NA,1,2,2,1,2,1,1,1,2,2,1,1,NA,1,1,1,2,1,1,2,1,2,1,2,2,2,1,2,1,1,1,NA,1,1,1,1,2,NA,NA,1,1,1,1,1,1,2,2,2,2,NA,1,1,1,1,NA,1,NA,2,1,2,1,1,1,1,1,1,1,1,1,1,2,NA,1,2,1,1,1,1,NA,1,1,1,1,1,NA,NA,1,2,NA,1,1,NA,NA
386,"ROBSON TUMA","PSL","SP",1,1,1,2,1,1,2,1,1,2,NA,1,2,1,1,1,1,1,2,1,1,NA,2,2,1,NA,NA,NA,NA,NA,NA,2,1,1,2,1,1,2,2,1,2,1,1,1,2,2,1,1,NA,1,1,1,2,1,1,2,1,2,1,2,2,2,1,2,NA,1,1,NA,NA,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,2,NA,1,1,2,NA,1,1,1,2,1,2,1,1,1,1,1,NA,1,1,1,1,1,NA,NA,NA,NA,1,1,NA,NA,NA,1,1,1,1,1,1,1,NA,1,1,1,NA,NA
403,"RODRIGUES PALMA","PTB","MT",NA,2,NA,2,1,1,2,1,1,2,2,2,2,1,1,1,1,1,NA,1,1,NA,NA,2,1,1,1,1,1,1,2,1,1,1,2,1,1,2,NA,1,2,NA,NA,NA,NA,NA,1,1,NA,1,1,1,2,1,1,2,1,2,1,2,2,2,1,2,1,1,1,NA,1,1,1,1,2,1,NA,1,1,1,1,1,1,2,1,2,2,NA,1,1,1,1,1,1,NA,1,NA,2,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,NA,NA
404,"ROGERIO SILVA","PFL","MT",1,1,1,NA,1,1,NA,1,1,2,2,2,NA,NA,1,1,1,1,NA,1,1,2,2,2,1,1,1,1,NA,NA,2,2,NA,1,2,1,1,2,2,1,2,NA,1,1,2,2,1,1,NA,NA,1,1,2,1,1,2,NA,2,1,2,2,NA,1,1,1,1,1,NA,1,1,1,1,2,1,2,1,1,1,1,1,1,2,1,2,2,NA,NA,1,1,1,2,1,NA,NA,1,2,1,1,NA,1,1,2,NA,NA,1,1,1,NA,NA,NA,NA,NA,1,1,2,2,1,1,1,1,1,NA,1,1,NA,1,1,NA,NA
215,"ROLAND LAVIGNE","PFL","BA",NA,NA,1,1,1,1,2,1,1,2,NA,NA,2,NA,1,NA,NA,1,2,1,1,NA,NA,2,1,1,1,1,1,1,2,1,1,1,2,1,1,NA,NA,1,2,1,1,1,NA,NA,1,1,NA,1,1,1,2,1,1,2,1,2,1,2,NA,2,1,1,NA,1,1,NA,1,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,1,1,NA,2,2,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA
215,"ROLAND LAVIGNE","PL","BA",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
262,"ROMEL ANIZIO","PPB","MG",1,2,1,2,NA,1,NA,1,1,2,2,2,1,1,1,1,1,1,2,1,1,2,2,2,1,1,1,1,1,1,2,2,1,1,2,1,1,2,2,1,2,1,NA,1,2,2,1,1,NA,1,1,1,2,1,1,2,1,NA,1,2,2,2,1,1,1,1,1,NA,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,NA,NA,1,NA,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,NA,1,1,2,1,3,1,1,2,2,1,1,1,1,1,1,1,1,NA,1,NA,NA,NA
105,"ROMMEL FEIJO","PSDB","CE",1,2,1,1,NA,1,NA,1,1,2,2,2,NA,1,1,NA,1,1,2,1,1,2,2,2,1,1,1,1,1,1,2,1,1,1,2,1,1,2,2,1,2,1,1,1,2,2,1,1,NA,1,1,1,2,1,1,2,1,2,1,1,2,2,1,NA,1,1,1,NA,1,1,1,1,NA,1,1,NA,1,1,1,1,1,2,1,2,2,NA,NA,NA,NA,NA,NA,1,NA,NA,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,NA,1,1,2,2,NA,NA,1,1,1,1,1,NA,1,1,1,1,1,NA,NA
324,"RONALDO CEZAR COELHO","PSDB","RJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,2,1,2,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA
263,"RONALDO PERIM","PMDB","MG",1,1,1,2,1,1,NA,1,1,NA,2,2,NA,1,1,1,1,1,2,1,1,2,2,2,1,1,1,1,1,1,2,NA,1,1,2,1,1,2,NA,1,2,1,1,1,2,NA,1,1,NA,1,1,1,2,1,1,2,NA,2,1,2,2,2,1,3,1,1,1,NA,1,1,1,1,2,1,NA,1,1,1,1,1,1,2,1,2,2,NA,1,1,1,1,1,1,1,NA,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,2,NA,NA,1,2,2,NA,NA,NA,NA,1,NA,NA,1,NA,1,1,1,NA,NA
58,"RONIVON SANTIAGO","PFL","AC",1,2,1,1,NA,NA,NA,NA,1,NA,2,2,NA,NA,1,NA,1,1,2,NA,1,2,2,2,1,1,NA,NA,NA,NA,2,1,NA,1,1,2,1,NA,NA,NA,2,1,2,2,1,NA,2,1,NA,2,2,2,NA,NA,1,2,1,2,1,NA,NA,NA,1,NA,NA,1,1,NA,1,1,1,1,2,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,3,1,NA,NA,2,NA,1,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,1,1,1,2,NA,NA,NA,NA,NA,2,1,NA,NA,NA,1,1,NA,NA,NA,1,2,NA,NA
325,"RUBEM MEDINA","PFL","RJ",1,2,1,1,NA,1,2,1,2,NA,2,2,2,1,2,1,1,1,2,1,1,2,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,2,2,1,2,1,1,1,2,2,1,1,NA,1,1,1,2,1,1,2,1,2,NA,2,2,2,1,1,1,1,1,NA,1,1,1,1,2,1,NA,1,1,1,1,1,NA,2,NA,NA,NA,NA,1,NA,1,1,1,1,NA,1,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,2,2,1,1,1,1,NA,NA,1,1,1,1,1,NA,NA
428,"RUBENS COSAC","PMDB","GO",1,2,1,3,1,1,2,1,1,2,NA,2,1,1,1,1,1,1,2,1,1,NA,2,2,1,2,2,3,1,NA,2,2,1,1,2,1,1,2,2,1,2,1,1,1,2,2,1,1,NA,1,1,1,2,1,1,2,1,NA,1,1,2,2,1,2,1,1,1,NA,NA,1,1,1,2,1,1,1,1,1,1,1,NA,2,1,2,2,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,1,1,1,1,1,1,1,NA,1,1,1,NA,NA
158,"SALATIEL CARVALHO","PPB","PE",NA,1,1,1,NA,1,NA,1,1,2,NA,NA,2,1,1,NA,NA,1,2,1,1,2,2,2,1,1,NA,NA,NA,NA,3,2,NA,1,2,1,2,2,NA,1,NA,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,1,2,2,NA,NA,NA,1,NA,1,NA,NA,NA,NA,1,1,NA,2,1,NA,1,1,NA,1,1,1,NA,1,1,1,NA,1,1,1,1,NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,NA,1,1,1,1,1,1,1,NA,1,1,2,NA,NA,2,1,NA,1,1,1,1,NA,1,NA,1,NA,NA,NA
8,"SALOMAO CRUZ","PSDB","RR",1,2,1,2,1,1,2,1,1,2,2,2,2,1,1,1,1,1,2,1,2,NA,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,2,1,1,1,2,2,1,1,NA,1,1,1,2,1,1,2,1,2,1,1,2,2,1,NA,NA,1,1,NA,NA,1,1,1,2,1,NA,1,1,1,1,1,1,2,1,2,2,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,1,1,1,2,1,1,2,2,2,2,1,1,1,3,1,1,1,2,1,1,1,NA,NA
387,"SALVADOR ZIMBALDI","PSDB","SP",1,1,1,1,1,1,2,1,1,2,2,2,2,1,1,1,1,1,2,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,NA,1,1,NA,NA,1,2,1,1,NA,NA,NA,1,1,NA,1,NA,NA,2,1,NA,2,1,2,1,1,2,2,1,2,1,1,1,NA,1,1,1,1,2,1,NA,1,1,1,1,1,1,2,1,2,2,NA,1,1,2,1,NA,1,NA,NA,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,2,NA,2,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA
264,"SANDRA STARLING","PT","MG",1,2,1,1,1,2,2,2,2,2,NA,1,2,2,2,2,2,NA,NA,2,2,1,1,1,2,2,2,2,2,NA,2,1,1,1,1,2,2,1,1,1,NA,2,2,2,1,1,2,2,NA,2,2,2,1,1,2,1,1,1,2,1,1,1,2,2,NA,1,2,2,2,2,2,2,1,2,NA,2,2,2,2,2,1,1,1,1,1,NA,1,NA,2,1,1,1,NA,2,2,1,2,2,1,2,2,2,2,2,2,NA,2,2,NA,NA,NA,2,2,2,1,1,2,1,2,2,2,2,2,2,1,2,2,NA,NA
429,"SANDRO MABEL","PMDB","GO",NA,1,1,NA,NA,1,NA,1,1,2,NA,2,NA,NA,1,1,NA,NA,2,1,1,NA,2,2,1,1,1,1,1,1,2,NA,1,1,2,1,NA,NA,NA,NA,NA,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,1,2,1,2,3,2,1,1,1,NA,1,NA,NA,1,1,1,2,1,NA,1,1,1,1,1,NA,2,NA,2,2,NA,1,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,1,1,1,NA,NA,NA,NA,1,1,1,1,NA,1,1,1,1,NA,2,1,NA,1,1,1,1,1,NA,1,1,1,NA,NA
265,"SARAIVA FELIPE","PMDB","MG",NA,NA,1,2,1,NA,NA,1,1,2,2,2,2,1,1,1,1,3,2,1,2,NA,2,3,1,2,1,1,NA,NA,2,3,1,1,NA,NA,1,NA,NA,NA,NA,1,1,1,2,NA,1,1,NA,1,2,1,2,1,NA,2,1,2,1,1,2,2,1,NA,NA,1,1,NA,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,NA,NA,NA,1,1,1,1,1,NA,1,2,1,NA,1,NA,1,NA,1,1,1,NA,1,1,1,2,1,1,1,1,2,NA,1,1,1,1,1,1,1,NA,1,NA,1,NA,NA
85,"SARNEY FILHO","PFL","MA",1,1,NA,1,NA,1,2,1,1,2,NA,2,2,1,1,1,1,1,2,1,1,2,2,2,1,1,1,1,1,1,2,NA,1,NA,NA,NA,1,2,2,NA,NA,1,1,1,NA,NA,NA,NA,NA,1,1,1,2,NA,1,2,1,2,1,2,2,2,1,NA,NA,1,NA,NA,NA,1,1,NA,NA,NA,2,1,1,1,1,1,NA,2,NA,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,1,NA,NA,NA,NA,1,1,NA,1,1,1,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,NA,2
439,"SAULO QUEIROZ","PFL","MS",1,1,1,1,1,1,2,1,2,2,1,1,2,1,2,1,1,NA,2,1,1,2,2,2,1,1,1,1,1,1,2,1,1,1,2,1,1,2,2,1,2,1,1,1,2,NA,1,1,NA,1,1,1,2,1,1,2,1,2,1,2,2,2,1,1,1,1,1,NA,1,1,1,2,2,2,2,1,1,1,1,1,1,2,2,2,2,NA,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,NA,NA,NA,NA,1,1,1,1,1,1,1,1,NA,1,1,1,NA,NA
86,"SEBASTIAO MADEIRA","PSDB","MA",1,NA,1,1,1,1,2,1,1,2,2,2,NA,1,NA,NA,NA,1,NA,1,1,NA,2,2,1,NA,1,1,3,1,NA,1,1,NA,2,1,1,2,2,1,2,1,1,1,2,2,1,3,NA,1,1,NA,2,NA,1,2,NA,2,1,NA,2,2,1,NA,NA,1,1,NA,NA,NA,NA,1,2,1,NA,1,1,1,NA,1,1,NA,1,2,2,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,1,2,NA,1,NA,1,1,1,1,2,1,1,NA,2,2,2,NA,1,NA,1,1,1,1,3,NA,NA,NA,NA,NA
485,"SERAFIM VENZON","PDT","SC",1,2,1,2,1,1,2,1,1,2,1,2,2,2,1,1,1,1,1,2,2,NA,1,1,2,2,1,2,1,1,2,1,1,1,1,2,1,2,1,1,1,NA,2,2,1,1,2,2,2,2,2,2,1,1,1,1,1,1,2,1,1,1,2,2,NA,NA,2,NA,2,2,2,2,1,2,NA,1,1,2,2,2,NA,1,1,NA,1,NA,2,NA,2,1,1,1,1,2,2,1,1,1,NA,1,2,2,2,2,2,1,1,2,2,2,1,2,2,1,1,1,2,1,2,2,1,2,2,2,1,2,1,NA,NA
326,"SERGIO AROUCA","PPS","RJ",3,2,1,NA,2,2,NA,2,1,2,2,1,2,2,1,3,NA,3,1,2,2,NA,1,NA,2,2,3,3,1,3,2,1,1,1,1,2,1,2,2,1,1,2,2,2,1,1,2,2,NA,2,2,2,1,1,2,1,1,1,2,1,1,1,NA,2,3,1,2,2,NA,2,2,2,1,2,NA,1,2,2,2,1,1,NA,1,1,1,NA,1,NA,2,1,1,1,NA,NA,2,1,1,1,1,NA,NA,NA,NA,NA,NA,3,3,NA,2,1,1,NA,2,2,1,1,2,1,1,NA,2,2,2,2,1,2,2,2,NA
16,"SERGIO BARCELLOS","PFL","AP",1,2,NA,1,1,1,2,1,1,2,2,2,NA,1,1,1,1,1,2,1,1,2,2,2,1,NA,NA,NA,NA,NA,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,1,1,NA,1,1,1,2,1,1,2,1,2,1,2,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,3,2,2,2,NA,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,NA,1,1,1,1,1,1,1,2,NA,1,1,1,NA,2,1,NA,NA,1,1,1,1,NA,1,1,1,NA,2
182,"SERGIO CARNEIRO","PDT","BA",1,2,1,1,1,2,2,2,2,3,1,1,2,2,2,2,NA,1,3,2,2,1,1,1,2,2,1,2,1,1,2,1,1,1,1,2,2,1,1,1,1,2,2,2,1,1,2,2,2,2,2,2,1,1,1,1,1,1,2,1,1,1,2,2,NA,2,2,2,2,2,2,2,1,2,NA,1,2,2,2,2,1,1,1,2,1,NA,1,NA,2,1,1,1,2,2,NA,NA,NA,NA,NA,1,2,NA,2,2,2,1,1,NA,2,1,1,2,2,2,1,1,2,1,2,2,1,2,2,2,1,2,2,NA,NA
159,"SERGIO GUERRA","PSB","PE",NA,2,1,1,1,2,NA,2,1,NA,NA,NA,NA,2,1,1,NA,1,1,2,2,NA,1,NA,2,NA,1,2,NA,NA,2,1,1,1,1,2,2,1,2,NA,NA,NA,2,2,NA,1,2,2,2,2,2,2,1,2,NA,NA,1,NA,NA,1,1,1,NA,2,2,1,1,NA,NA,2,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,2,1,NA,1,NA,NA,1,NA,NA,NA,2,2,1,1,NA,NA,1,NA,1,1,NA,NA,2,NA,NA,NA,2,1,1,NA,1,NA,2,2,NA,NA
266,"SERGIO MIRANDA","PCdoB","MG",2,2,2,1,1,2,2,2,1,2,1,1,2,2,1,2,2,2,1,2,2,1,1,1,2,2,2,2,1,2,2,1,1,1,1,2,2,1,1,1,1,2,2,2,1,1,2,2,2,2,2,2,1,1,1,1,1,1,2,1,1,1,2,2,NA,2,2,NA,2,2,2,2,1,2,NA,2,2,2,2,2,1,1,1,2,1,NA,1,NA,1,1,1,1,2,2,2,1,2,NA,1,1,2,NA,2,1,2,2,2,2,2,1,1,1,2,2,1,1,2,1,2,2,2,2,2,2,1,2,2,NA,NA
267,"SERGIO NAYA","PPB","MG",NA,NA,NA,NA,NA,1,2,NA,2,2,2,2,NA,NA,1,1,NA,1,NA,1,1,2,1,2,1,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,1,2,2,NA,NA,NA,NA,1,2,2,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,1,NA,1,NA,NA,NA,NA,NA,1,1,2,1,NA,1,1,NA,1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,NA,1,NA,NA,1,2,1,2,NA,2,2,2,1,NA,NA,1,1,1,NA,NA,1,1,2,NA,NA
